stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,tpis_name
11107,11107,Collis / Cassatt,,34.087784,-118.184,,,,
11108,11108,Huntington / San Marino,,34.12191,-118.10675,,,,
11109,11109,Huntington / Saint Albans,,34.115913,-118.12125,,,,
11111,11111,Collis / Huntington,,34.086475,-118.18433,,,,
11112,11112,Huntington / Tampico,,34.088745,-118.1727,,,,
11113,11113,Huntington / Topaz,,34.083176,-118.19091,,,,
11114,11114,Huntington / Van Horne,,34.089603,-118.17073,,,,
11115,11115,Huntington / Virginia,,34.117771,-118.11801,,,,
11116,11116,Huntington / Alpha,,34.094727,-118.1592,,,,
11117,11117,Huntington / Winston,,34.124123,-118.10082,,,,
11118,11118,Huntington / Paola,,34.085106,-118.18111,,,,
11120,11120,Huntington / Esmeralda,,34.081444,-118.19243,,,,
11121,11121,Avenue 57 / Marmion Way,,34.11076,-118.19379,,,,
11126,11126,Huntington / Edloft,,34.085049,-118.18671,,,,
11128,11128,8th / Hyde Park,,33.980328,-118.32637,,,,
11130,11130,Hyde Park / West,,33.980698,-118.33501,,,,
11138,11138,Imperial / Hawthorne,,33.930817,-118.35282,,,,
11139,11139,Hawthorne / Imperial,,33.930668,-118.35275,,,,
11141,11141,Imperial / Amery,,33.929569,-118.16428,,,,
11142,11142,Atlantic / Imperial,,33.930519,-118.18376,,,,
11143,11143,Imperial / California,,33.930809,-118.20852,,,,
11145,11145,Imperial / Fairford,,33.917236,-118.09467,,,,
11146,11146,Imperial / Fernwood,,33.930454,-118.22064,,,,
11148,11148,Imperial / Garfield,,33.930038,-118.16845,,,,
11152,11152,Imperial / Jersey,,33.917229,-118.086,,,,
11153,11153,Martin Luther King Jr / Imperial,,33.931698,-118.20303,,,,
11155,11155,Imperial / Lakewood,,33.917152,-118.13792,,,,
11156,11156,Imperial / Long Beach,,33.930542,-118.21193,,,,
11157,11157,Imperial / Old River School,,33.929073,-118.16178,,,,
11158,11158,Imperial / Pioneer,,33.91724,-118.08211,,,,
11159,11159,Imperial / Ruchti,,33.930199,-118.17022,,,,
11160,11160,Imperial / Alameda,,33.930107,-118.22505,,,,
11161,11161,Imperial / La Cienega,,33.931061,-118.37036,,,,
11163,11163,Sepulveda / Imperial,,33.931171,-118.39599,,,,
11165,11165,Imperial / State,,33.93058,-118.21662,,,,
11167,11167,Imperial / Wright,,33.931049,-118.18114,,,,
11177,11177,Indiana / 3rd,,34.033028,-118.19249,,,,
11178,11178,Indiana / Hubbard,,34.026443,-118.19243,,,,
11183,11183,Rosecrans / Inglewood,,33.901714,-118.36095,,,,
11184,11184,Inglewood / Rosecrans,,33.902107,-118.36113,,,,
11185,11185,Irolo / San Marino,,34.054203,-118.3009,,,,
11186,11186,Irolo / James M Wood,,34.056046,-118.30099,,,,
11188,11188,Irolo / 8th,,34.05788,-118.301,,,,
11189,11189,Jefferson / Central,,34.011841,-118.25673,,,,
11190,11190,Jefferson / Maple,,34.017246,-118.26919,,,,
11191,11191,Jefferson / Royal,,34.023026,-118.28214,,,,
11192,11192,Jefferson / Beethoven,,33.97612,-118.42137,,,,
11193,11193,Jefferson / Centinela,,33.981487,-118.40905,,,,
11194,11194,Jefferson / McConnell,,33.977036,-118.41856,,,,
11195,11195,Jefferson / Mesmer,,33.986313,-118.40159,,,,
11197,11197,Jefferson / Westlawn,,33.97942,-118.41375,,,,
11198,11198,Jefferson / La Brea,,34.025658,-118.35517,,,,
11206,11206,Eastern / Gambier,,34.080757,-118.17815,,,,
11207,11207,Eastern / Lombardy,,34.077999,-118.17828,,,,
11208,11208,Eastern / Klamath,,34.074486,-118.18037,,,,
11211,11211,Kanan / Canwood,,34.148674,-118.76033,,,,
11212,11212,Kanan / Hillrise,,34.150322,-118.75905,,,,
11213,11213,Roadside / Kanan,,34.14513,-118.76108,,,,
11215,11215,Eastern / Norelle,,34.072952,-118.1805,,,,
11216,11216,Olive View Medical Center,,34.326157,-118.44698,,,,
11218,11218,Eastern / Druid,,34.069645,-118.18057,,,,
11220,11220,Magnolia / Kester,,34.164738,-118.4571,,,,
11221,11221,Oxnard / Kester,,34.179302,-118.4571,,,,
11224,11224,Martin Luther King Jr / Arlington,,34.010685,-118.31846,,,,
11227,11227,Martin Luther King Jr / Budlong,,34.01099,-118.29552,,,,
11229,11229,Martin Luther King Jr / California,,33.936161,-118.20809,,,,
11230,11230,Martin Luther King Jr / Coliseum,,34.01746,-118.34618,,,,
11231,11231,Martin Luther King Jr / Degnan,,34.011047,-118.33115,,,,
11232,11232,Martin Luther King Jr / Denker,,34.010986,-118.30437,,,,
11234,11234,Martin Luther King Jr / Figueroa,,34.011272,-118.28246,,,,
11235,11235,Coldwater Canyon / Elkwood,,34.212318,-118.41426,,,,
11236,11236,Martin Luther King Jr / Gramercy,,34.010971,-118.31413,,,,
11239,11239,Martin Luther King Jr / Hillcrest,,34.016277,-118.3443,,,,
11240,11240,Martin Luther King Jr / Hoover,,34.011192,-118.28757,,,,
11241,11241,Martin Luther King Jr / Nicolet,,34.01944,-118.3493,,,,
11242,11242,Martin Luther King Jr / Normandie,,34.010986,-118.30099,,,,
11243,11243,Imperial / Martin Luther King Jr,,33.931385,-118.20332,,,,
11244,11244,Martin Luther King Jr / Roxton,,34.010914,-118.32117,,,,
11247,11247,Vermont / Martin Luther King Jr,,34.011135,-118.29139,,,,
11248,11248,Martin Luther King Jr / Western,,34.011005,-118.30942,,,,
11249,11249,Coldwater Canyon / Strathern,,34.216099,-118.41427,,,,
11250,11250,Martin Luther King Jr / Westside,,34.011024,-118.32677,,,,
11252,11252,Van Nuys / Chase,,34.224514,-118.44861,,,,
11253,11253,Martin Luther King Jr / Sutro,,34.011005,-118.32348,,,,
11254,11254,Martin Luther King Jr / Brenton,,33.933834,-118.20518,,,,
11255,11255,Martin Luther King Jr / Figueroa,,34.011009,-118.28315,,,,
11256,11256,Martin Luther King Jr / Vermont,,34.011021,-118.29202,,,,
11257,11257,Western / Martin Luther King Jr,,34.011024,-118.30906,,,,
11260,11260,La Brea / Don Lorenzo,,34.00058,-118.35902,,,,
11261,11261,La Brea / Arbor Vitae,,33.952854,-118.35279,,,,
11262,11262,La Cienega SB On-Ramp / Slauson,,33.987541,-118.37088,,,,
11267,11267,La Loma / Colorado Layover,,34.137222,-118.18911,,,,
11268,11268,La Palma / Tamarack,,33.846951,-117.98161,,,,
11269,11269,La Palma / Dale,,33.846912,-117.9847,,,,
11270,11270,North Entry Buena Park Mall,,33.846859,-117.9904,,,,
11272,11272,La Palma / Woodland,,33.846962,-117.97954,,,,
11273,11273,La Tijera / 78th,,33.968731,-118.38168,,,,
11274,11274,La Tijera / Airport,,33.96524,-118.3856,,,,
11275,11275,La Tijera / Alvern,,33.97525,-118.37434,,,,
11276,11276,La Tijera / Centinela,,33.976978,-118.37244,,,,
11277,11277,La Tijera / Thornburn,,33.973293,-118.37654,,,,
11278,11278,La Tijera / 59th,,33.985737,-118.3649,,,,
11279,11279,La Tijera / 62nd,,33.983761,-118.36644,,,,
11280,11280,La Tijera / 64th,,33.981876,-118.36729,,,,
11281,11281,La Tijera / 74th,,33.970497,-118.37969,,,,
11282,11282,La Tijera / 83rd,,33.963039,-118.38807,,,,
11283,11283,Slauson / La Tijera,,33.987453,-118.36438,,,,
11285,11285,1925 Marianna,,34.064102,-118.17937,,,,
11287,11287,Marianna / Worth,,34.062649,-118.17926,,,,
11288,11288,Eastern / Lansdowne,,34.061207,-118.17629,,,,
11290,11290,Lake / Washington,,34.168758,-118.13242,,,,
11291,11291,Lakeview Canyon / Lake Harbor Lane,,34.143425,-118.82084,,,,
11292,11292,Eastern / Lotta,,34.05365,-118.17299,,,,
11293,11293,Lakewood / Firestone,,33.935829,-118.124,,,,
11294,11294,Lakewood Blvd Station,,33.913078,-118.14089,,,,
11296,11296,Lankershim / Cantara,,34.219444,-118.38793,,,,
11297,11297,Eastern / Sheriff,,34.051483,-118.17453,,,,
11298,11298,Lankershim / Aqua Vista,,34.144798,-118.36262,,,,
11300,11300,Lankershim / Burbank,,34.171986,-118.37868,,,,
11301,11301,Lankershim / Califa,,34.177536,-118.38205,,,,
11302,11302,Eastern / Marianna,,34.047298,-118.17533,,,,
11304,11304,Lankershim / Oxnard,,34.179676,-118.38334,,,,
11305,11305,Lankershim / Hart,,34.197758,-118.3876,,,,
11306,11306,Lankershim / Hatteras,,34.175728,-118.38094,,,,
11307,11307,Lankershim / Hesby,,34.1618,-118.37255,,,,
11309,11309,Lankershim / Kittridge,,34.190193,-118.38759,,,,
11310,11310,Lankershim / Kling,,34.155518,-118.36877,,,,
11313,11313,Lankershim / Moorpark,,34.1507,-118.36584,,,,
11314,11314,Lankershim / Neenach,,34.230652,-118.38793,,,,
11315,11315,Oxnard / Lankershim,,34.179535,-118.3837,,,,
11316,11316,Lankershim / Pendleton,,34.228416,-118.38761,,,,
11317,11317,Lankershim / Riverside,,34.1525,-118.36694,,,,
11318,11318,Lankershim / Runnymede,,34.205624,-118.38763,,,,
11320,11320,San Fernando / Lankershim,,34.23328,-118.38758,,,,
11321,11321,Lankershim / Saticoy,,34.208336,-118.38763,,,,
11322,11322,Lankershim / Sherman Way,,34.201077,-118.38763,,,,
11323,11323,Lankershim / Stagg,,34.21183,-118.38793,,,,
11324,11324,Lankershim / Strathern,,34.215458,-118.38795,,,,
11326,11326,Tuxford / Lankershim,,34.222439,-118.38812,,,,
11328,11328,Lankershim / Vanowen,,34.194221,-118.38759,,,,
11329,11329,Lankershim / Victory,,34.186962,-118.3876,,,,
11330,11330,Lankershim / Vineland,,34.158352,-118.37049,,,,
11331,11331,Lankershim / Whipple,,34.14838,-118.36443,,,,
11333,11333,Las Tunas / Baldwin,,34.107906,-118.05268,,,,
11334,11334,Las Tunas / Bradford,,34.107677,-118.04831,,,,
11335,11335,Lankershim / Tuxford,,34.222111,-118.38792,,,,
11336,11336,Las Tunas / El Monte,,34.107819,-118.03845,,,,
11337,11337,Las Tunas / Golden West,,34.107361,-118.05676,,,,
11338,11338,Las Tunas / Holly,,34.107716,-118.04565,,,,
11339,11339,Las Tunas / Loma,,34.105583,-118.06923,,,,
11340,11340,Las Tunas / Oak,,34.106239,-118.06502,,,,
11341,11341,Las Tunas / Rosemead,,34.103687,-118.07382,,,,
11342,11342,Las Tunas / Sultana,,34.104382,-118.07187,,,,
11343,11343,Las Tunas / Temple City,,34.10685,-118.06068,,,,
11344,11344,Las Tunas / Warren,,34.107784,-118.04242,,,,
11345,11345,Las Virgenes / Ventura Fwy Off-Ramp,,34.145336,-118.6982,,,,
11349,11349,Lassen / Canoga,,34.25008,-118.59762,,,,
11351,11351,Lassen / De Soto,,34.250088,-118.58888,,,,
11369,11369,Tampa / Lassen,,34.250294,-118.55343,,,,
11373,11373,Lassen / Variel,,34.250084,-118.59275,,,,
11378,11378,Woodley / Lassen,,34.249882,-118.48504,,,,
11381,11381,Zelzah / Lassen,,34.250538,-118.52348,,,,
11382,11382,Laurel Canyon / Addison,,34.161121,-118.3963,,,,
11383,11383,Laurel Canyon / Brand,,34.274776,-118.44894,,,,
11384,11384,Laurel Canyon / Branford,,34.240898,-118.41296,,,,
11385,11385,Laurel Canyon / Burbank,,34.17244,-118.39632,,,,
11386,11386,Laurel Canyon / Cantara,,34.21925,-118.39635,,,,
11387,11387,Laurel Canyon / Chamberlain,,34.269737,-118.44357,,,,
11388,11388,Laurel Canyon / G Line (Orange),,34.168957,-118.39632,,,,
11389,11389,Laurel Canyon / Emelita,,34.176197,-118.39632,,,,
11390,11390,Laurel Canyon / Erwin,,34.182896,-118.39631,,,,
11391,11391,Laurel Canyon / Filmore,,34.261738,-118.43504,,,,
11392,11392,Laurel Canyon / Fox,,34.271717,-118.44568,,,,
11393,11393,Laurel Canyon / Hart,,34.197868,-118.39632,,,,
11394,11394,Laurel Canyon / Kagel Canyon,,34.249828,-118.42243,,,,
11395,11395,Laurel Canyon / Kittridge,,34.190594,-118.39632,,,,
11397,11397,Laurel Canyon / Montague,,34.243893,-118.41613,,,,
11398,11398,Laurel Canyon / Moorpark,,34.15065,-118.39632,,,,
11399,11399,Laurel Canyon / Osborne,,34.247166,-118.4196,,,,
11400,11400,Laurel Canyon / Oxnard,,34.179295,-118.39632,,,,
11402,11402,Laurel Canyon / Peoria,,34.226326,-118.39751,,,,
11403,11403,Laurel Canyon / Pierce,,34.255779,-118.42875,,,,
11404,11404,Laurel Canyon / Riverside,,34.157444,-118.39633,,,,
11405,11405,Laurel Canyon / Runnymede,,34.206032,-118.39635,,,,
11406,11406,Laurel Canyon / San Fernando Mission,,34.277264,-118.45195,,,,
11407,11407,Laurel Canyon / Saticoy,,34.208755,-118.39635,,,,
11408,11408,Laurel Canyon / Sheldon,,34.232281,-118.40383,,,,
11409,11409,Laurel Canyon / Sherman Way,,34.200474,-118.39632,,,,
11410,11410,Laurel Canyon / Stagg,,34.211975,-118.39635,,,,
11411,11411,Laurel Canyon / Strathern,,34.215614,-118.39635,,,,
11412,11412,Laurel Canyon / Terra Bella,,34.253113,-118.42592,,,,
11413,11413,Laurel Canyon / Valleyheart,,34.146664,-118.39626,,,,
11414,11414,Laurel Canyon / Van Nuys,,34.259071,-118.43224,,,,
11415,11415,Laurel Canyon / Vanowen,,34.194225,-118.39632,,,,
11416,11416,Laurel Canyon / Ventura,,34.143875,-118.39523,,,,
11417,11417,Laurel Canyon / Ventura Freeway,,34.154209,-118.39632,,,,
11418,11418,Laurel Canyon / Wicks,,34.229012,-118.40032,,,,
11426,11426,Le Conte / Broxton,,34.063595,-118.44673,,,,
11427,11427,Le Conte / Gayley,,34.063717,-118.44804,,,,
11429,11429,Le Conte / Tiverton,,34.063793,-118.44276,,,,
11433,11433,Le Conte / Westwood,,34.063766,-118.44511,,,,
11434,11434,Rancho Los Amigos,,33.927959,-118.15657,,,,
11437,11437,Leffingwell / Arroyo,,33.926071,-118.01551,,,,
11438,11438,Leffingwell / Kibbee,,33.930443,-117.99684,,,,
11439,11439,Leffingwell / La Mirada,,33.926891,-118.01221,,,,
11440,11440,Leffingwell / Scott,,33.929565,-118.00052,,,,
11441,11441,Leffingwell / Stamy,,33.928368,-118.00584,,,,
11442,11442,Leffingwell / Telegraph,,33.924416,-118.02307,,,,
11443,11443,Leffingwell / Toerge,,33.927601,-118.00894,,,,
11445,11445,Leimert / Stocker,,34.008022,-118.3266,,,,
11446,11446,Leimert / Sutro,,34.010563,-118.32336,,,,
11449,11449,Prairie / Lennox,,33.938354,-118.34406,,,,
11451,11451,Leonis / Alcoa,,34.000137,-118.20834,,,,
11452,11452,Leonis / Pacific,,33.99992,-118.22491,,,,
11453,11453,Leonis / Boyle,,34.000057,-118.21271,,,,
11454,11454,Leonis / Downey,,34.000183,-118.20493,,,,
11455,11455,Leonis / Soto,,33.99995,-118.21981,,,,
11456,11456,Lincoln / Barthe,,34.15855,-118.15724,,,,
11458,11458,Lincoln / Idaho,,34.1768,-118.15948,,,,
11459,11459,Lincoln / Idaho,,34.177074,-118.15978,,,,
11461,11461,Lincoln / Seco,,34.161831,-118.15996,,,,
11462,11462,Lincoln / Altadena,,34.198009,-118.15913,,,,
11463,11463,Lincoln / Hammond,,34.165859,-118.15968,,,,
11464,11464,Lincoln / Harriet,,34.193184,-118.15893,,,,
11465,11465,Lincoln / Howard,,34.173252,-118.15974,,,,
11466,11466,Lincoln / Mariposa,,34.195984,-118.15903,,,,
11467,11467,Lincoln / Woodbury,,34.182674,-118.15983,,,,
11468,11468,Lincoln / Washington,,34.170086,-118.15941,,,,
11469,11469,Lincoln / Washington,,34.169533,-118.15971,,,,
11472,11472,Lincoln Park / Flora,,34.080212,-118.20303,,,,
11473,11473,Lincoln Park / Pomona,,34.078808,-118.20296,,,,
11475,11475,Lindero Canyon / Agoura,,34.145931,-118.80612,,,,
11476,11476,Lindero Canyon / Baronsgate,,34.143871,-118.80884,,,,
11478,11478,Lindero Canyon / Middlegate,,34.140739,-118.81532,,,,
11479,11479,Lindero Canyon / Rustic Oak,,34.142078,-118.81197,,,,
11481,11481,Lindley / Chase,,34.22448,-118.52723,,,,
11482,11482,Lindley / Nordhoff,,34.235233,-118.52747,,,,
11483,11483,Lindley / Parthenia,,34.228523,-118.52722,,,,
11484,11484,Lindley / Rayen,,34.231731,-118.52722,,,,
11487,11487,Locust / Grace,,33.966595,-118.35053,,,,
11489,11489,Long Beach / Martin Luther King Jr,,33.937035,-118.21371,,,,
11490,11490,Long Beach / Marcelle,,33.88623,-118.20646,,,,
11491,11491,Long Beach Memorial Hospital,,33.807095,-118.18949,,,,
11493,11493,Long Beach Blvd Station,,33.925274,-118.21015,,,,
11494,11494,Long Beach Bl Station Lo,,33.924442,-118.20973,,,,
11496,11496,Long Beach / Burton,,33.915985,-118.20943,,,,
11497,11497,Long Beach / Cass,,33.961697,-118.22416,,,,
11498,11498,Long Beach / Cedar,,33.917805,-118.20956,,,,
11499,11499,Long Beach / 8th,,33.776093,-118.18954,,,,
11500,11500,Long Beach / 9th,,33.777908,-118.18954,,,,
11501,11501,Long Beach / Euclid,,33.912399,-118.20919,,,,
11504,11504,Long Beach / Firestone,,33.955933,-118.22061,,,,
11507,11507,Long Beach / Imperial,,33.930187,-118.21164,,,,
11510,11510,Long Beach / Independence,,33.959396,-118.22274,,,,
11511,11511,Long Beach / Josephine,,33.921394,-118.20979,,,,
11512,11512,Long Beach / Kansas,,33.94878,-118.21738,,,,
11513,11513,Long Beach / Michigan,,33.942379,-118.21536,,,,
11514,11514,Long Beach / Norton,,33.932976,-118.21246,,,,
11515,11515,Long Beach / Sanborn,,33.928581,-118.21114,,,,
11517,11517,Long Beach / Palm,,33.964321,-118.22533,,,,
11518,11518,Long Beach / Southern,,33.952538,-118.21855,,,,
11519,11519,Long Beach / State,,33.940125,-118.21467,,,,
11520,11520,Long Beach / Tweedy,,33.945545,-118.21636,,,,
11534,11534,Los Feliz / Arbolada,,34.115112,-118.2748,,,,
11536,11536,Los Feliz / Glenfeliz,,34.123714,-118.26839,,,,
11537,11537,Los Feliz / Griffith Park,,34.114075,-118.27683,,,,
11538,11538,Los Feliz / Hillhurst,,34.112064,-118.28723,,,,
11540,11540,Los Feliz / Commonwealth,,34.11245,-118.28514,,,,
11541,11541,Los Feliz / Revere,,34.12603,-118.26398,,,,
11542,11542,Los Feliz / Wayne,,34.113243,-118.28075,,,,
11543,11543,Los Robles / Maple,,34.152111,-118.1416,,,,
11555,11555,Lower Azusa / Arden,,34.091724,-118.04265,,,,
11556,11556,Lower Azusa / Birchland,,34.091202,-118.04624,,,,
11557,11557,Lower Azusa / Daleview,,34.092819,-118.03245,,,,
11558,11558,Lower Azusa / El Monte,,34.092819,-118.03522,,,,
11559,11559,Lower Azusa / Halifax,,34.092144,-118.03979,,,,
11560,11560,Lower Azusa / Santa Anita,,34.092289,-118.02702,,,,
11562,11562,Venice / Loyola High,,34.044338,-118.29652,,,,
11567,11567,Magnolia / Laurel Canyon,,34.164772,-118.39671,,,,
11568,11568,Magnolia / Tujunga,,34.16478,-118.37911,,,,
11580,11580,Van Nuys / Magnolia,,34.164619,-118.44876,,,,
11581,11581,Magnolia / Vineland,,34.164806,-118.37002,,,,
11588,11588,Main / 131st,,33.913166,-118.2741,,,,
11590,11590,Main / Brooks,,33.992279,-118.47393,,,,
11599,11599,Main / Grand,,33.987949,-118.47075,,,,
11600,11600,Main / Martin Luther King Jr,,34.010948,-118.27385,,,,
11604,11604,Main / Sunset,,33.994621,-118.47629,,,,
11606,11606,Main / Venice,,34.033802,-118.2626,,,,
11612,11612,Malibu Canyon / Civic Center,,34.038433,-118.7028,,,,
11613,11613,Malibu Canyon / Pacific Coast Highway,,34.034992,-118.70354,,,,
11616,11616,Manchester / Crenshaw Drive,,33.960114,-118.33198,,,,
11617,11617,Manchester / Kareem,,33.960106,-118.34061,,,,
11620,11620,Manchester / Carlton,,33.960114,-118.33777,,,,
11621,11621,Manchester / West,,33.960114,-118.33546,,,,
11622,11622,Manchester / Tuscany,,33.958076,-118.43924,,,,
11626,11626,Manchester / Crenshaw,,33.960121,-118.32626,,,,
11643,11643,Maple / 30th,,34.020168,-118.26741,,,,
11644,11644,Maple / 38th,,34.013039,-118.272,,,,
11646,11646,Maple / Adams,,34.023266,-118.26544,,,,
11647,11647,Maple / Jefferson,,34.017044,-118.26941,,,,
11653,11653,Marengo / Cornwell,,34.055408,-118.20493,,,,
11654,11654,Marengo / Brittania,,34.056736,-118.20731,,,,
11663,11663,Marlton / Santa Rosalia,,34.010548,-118.33949,,,,
11670,11670,Rosemead / Marshall,,34.075943,-118.07288,,,,
11676,11676,Mason / Lassen,,34.249714,-118.57993,,,,
11677,11677,Mason / Mayall,,34.253765,-118.57993,,,,
11679,11679,Mason / Superior,,34.246494,-118.57993,,,,
11681,11681,West Hills Medical Center,,34.202511,-118.62956,,,,
11683,11683,Mednik / 1st,,34.037281,-118.16197,,,,
11684,11684,Mednik / 3rd,,34.032993,-118.16253,,,,
11685,11685,Mednik / Fisher,,34.042858,-118.16202,,,,
11686,11686,Mednik / Floral,,34.043823,-118.16204,,,,
11687,11687,Cesar E Chavez / Mednik,,34.040474,-118.1622,,,,
11688,11688,Melrose / Alexandria,,34.083702,-118.29762,,,,
11689,11689,Melrose / Alexandria,,34.083447,-118.29755,,,,
11691,11691,Melrose / Vine,,34.083618,-118.32694,,,,
11694,11694,Melrose / Huntley,,34.082115,-118.38054,,,,
11697,11697,Melrose / Crescent Heights,,34.083893,-118.36572,,,,
11698,11698,Melrose / Edgemont,,34.08371,-118.29586,,,,
11699,11699,Melrose / Fairfax,,34.083954,-118.36177,,,,
11700,11700,Melrose / Gardner,,34.083775,-118.35305,,,,
11701,11701,Melrose / Harper,,34.083843,-118.3689,,,,
11702,11702,Melrose / Harvard,,34.083675,-118.30409,,,,
11703,11703,Melrose / Highland,,34.083595,-118.33891,,,,
11704,11704,Melrose / June,,34.083622,-118.33401,,,,
11705,11705,Melrose / La Brea,,34.083576,-118.34388,,,,
11706,11706,Melrose / La Cienega,,34.082081,-118.37685,,,,
11707,11707,Melrose / Larchmont,,34.083622,-118.3235,,,,
11710,11710,Melrose / Martel,,34.083736,-118.35143,,,,
11711,11711,Melrose / Normandie,,34.083694,-118.30029,,,,
11712,11712,Melrose / Ogden,,34.083923,-118.35978,,,,
11714,11714,Melrose / Orlando,,34.083714,-118.37307,,,,
11715,11715,Melrose / Poinsettia,,34.083675,-118.34847,,,,
11716,11716,San Vicente / Melrose,,34.08168,-118.38317,,,,
11717,11717,Melrose / Spaulding,,34.083862,-118.35719,,,,
11718,11718,Melrose / Van Ness,,34.083664,-118.31597,,,,
11719,11719,Melrose / Vermont,,34.083729,-118.29224,,,,
11721,11721,Melrose / Western,,34.083652,-118.30946,,,,
11722,11722,Melrose / Wilton,,34.083645,-118.31335,,,,
11723,11723,Melrose / Windsor,,34.083641,-118.31937,,,,
11724,11724,Melrose / Wilcox,,34.083603,-118.3308,,,,
11725,11725,Mercury / Sardonyx,,34.085796,-118.19297,,,,
11727,11727,Mercury / McKenzie,,34.086021,-118.19051,,,,
11728,11728,Mercury / Reynolds,,34.085194,-118.19549,,,,
11730,11730,Mesmer / Major,,33.984959,-118.39983,,,,
11737,11737,Mindanao / Marina,,33.98251,-118.43822,,,,
11740,11740,Mindanao / Alla,,33.98798,-118.43362,,,,
11741,11741,Mindanao / Glencoe,,33.985298,-118.43749,,,,
11742,11742,Mindanao / Lincoln,,33.980728,-118.439,,,,
11744,11744,Mission / Daly,,34.060478,-118.21478,,,,
11746,11746,Fair Oaks / Mission,,34.115578,-118.15049,,,,
11757,11757,Mission / Valley,,34.065739,-118.20696,,,,
11759,11759,Mission / Workman,,34.060993,-118.21365,,,,
11760,11760,Mission / Fremont,,34.115925,-118.15289,,,,
11762,11762,Mission / Grand,,34.115833,-118.1629,,,,
11763,11763,Mission / Meridian,,34.115887,-118.15804,,,,
11764,11764,Mission / Orange Grove,,34.11586,-118.1609,,,,
11768,11768,Montana / Bentley,,34.069157,-118.45942,,,,
11769,11769,Montana / Sepulveda,,34.067459,-118.46112,,,,
11783,11783,Monte Vista / Avenue 59,,34.112934,-118.19231,,,,
11784,11784,Monte Vista / Avenue 61,,34.113934,-118.19028,,,,
11785,11785,The Shops At Montebello - Macys,,34.036682,-118.08086,,,,
11788,11788,The Shops At Montebello - JCPenney,,34.036976,-118.08646,,,,
11794,11794,Montrose / Rosemont,,34.213032,-118.23542,,,,
11795,11795,Montrose / Florencita,,34.211189,-118.23236,,,,
11796,11796,Montrose / La Crescenta,,34.215752,-118.23977,,,,
11797,11797,Montrose / Ocean View,,34.209148,-118.22771,,,,
11798,11798,Montrose / Pennsylvania,,34.221142,-118.24849,,,,
11799,11799,Montrose / Ramsdell,,34.218693,-118.24451,,,,
11800,11800,Moorpark / Van Nuys,,34.151714,-118.44682,,,,
11803,11803,Avenue San Luis / Mulholland,,34.158783,-118.6361,,,,
11804,11804,Mulholland / Flamingo,,34.150028,-118.61809,,,,
11805,11805,Mulholland / Deseret,,34.152615,-118.63002,,,,
11807,11807,Mulholland / Mulholland,,34.148956,-118.61165,,,,
11809,11809,Mulholland / Willens,,34.151409,-118.62611,,,,
11811,11811,1st / Cypress,,34.18346,-118.31514,,,,
11812,11812,1st / Magnolia,,34.181576,-118.31268,,,,
11813,11813,1st / Olive,,34.179478,-118.30981,,,,
11814,11814,1st / Orange Grove,,34.180283,-118.31091,,,,
11817,11817,Alameda / Los Angeles,,34.056465,-118.23754,,,,
11818,11818,Allen / Asbury,,34.166325,-118.11322,,,,
11820,11820,Allen / Brigden,,34.165234,-118.11324,,,,
11821,11821,Allen / Corson,,34.151588,-118.1133,,,,
11822,11822,Allen / Mountain,,34.161526,-118.11328,,,,
11823,11823,Allen / Orange Grove,,34.157623,-118.11333,,,,
11824,11824,Allen / Villa,,34.154083,-118.11331,,,,
11825,11825,Allen / Walnut,,34.149288,-118.11331,,,,
11826,11826,Allen / Elizabeth,,34.173061,-118.11292,,,,
11827,11827,Allen / Las Lunas,,34.156284,-118.11332,,,,
11828,11828,Allen / Loma Vista,,34.160152,-118.1133,,,,
11831,11831,Allen / Oakwood,,34.17514,-118.11266,,,,
11832,11832,Allen / Whitefield,,34.164654,-118.11325,,,,
11833,11833,Altadena / Brigden,,34.166004,-118.09819,,,,
11834,11834,Altadena / Cooley,,34.163242,-118.09853,,,,
11842,11842,Altadena / Paloma,,34.159458,-118.09859,,,,
11846,11846,Alvarado / Kent,,34.074348,-118.26564,,,,
11847,11847,Alvarado / Montana,,34.080341,-118.26197,,,,
11848,11848,Alvarado / Temple,,34.07048,-118.26807,,,,
11849,11849,Alvarado / Sunset,,34.077858,-118.2635,,,,
11853,11853,Atlantic / Spruce,,34.102226,-118.13483,,,,
11854,11854,Atlantic / Alhambra,,34.0989,-118.13482,,,,
11855,11855,Atlantic / Emerson,,34.065842,-118.13445,,,,
11856,11856,Atlantic / Hellman,,34.069477,-118.13454,,,,
11858,11858,Atlantic / Woodward,,34.094769,-118.1348,,,,
11859,11859,Avalon / 246th,,33.802505,-118.26411,,,,
11860,11860,Avalon / Lomita,,33.798889,-118.26405,,,,
11862,11862,Avalon / Pacific Coast Highway,,33.791351,-118.26347,,,,
11868,11868,Avalon / L,,33.786835,-118.26312,,,,
11869,11869,Avalon / M,,33.788559,-118.26325,,,,
11870,11870,Avalon / Opp,,33.783031,-118.26283,,,,
11871,11871,Avalon / Sandison,,33.793446,-118.26363,,,,
11877,11877,Baldwin / Colorado,,34.148155,-118.05009,,,,
11891,11891,Brand / California,,34.149632,-118.25517,,,,
11893,11893,Brand / California,,34.150181,-118.25485,,,,
11894,11894,Brand / Doran,,34.1544,-118.2552,,,,
11896,11896,Brand / Lexington,,34.15147,-118.25518,,,,
